"Content","Location","Image_URL","Post_date","Likes","IsVideo","Views"
"Obsessed with our #sleek crew! Are you too? Drop a 💚if you have the Sleek & Shine collection in your shower!-#Fructis #haircare #hair #instahair #hairgoals #shampoo #sleekittobelieveit #sleekshot #blowoutstyles #blowdrystyle",,"https://scontent-iad3-1.cdninstagram.com/vp/e971a568bed9b5b9e71de426e2d3b927/5E496E1D/t51.2885-15/fr/e15/p1080x1080/70913554_2433444730054810_3044375271014773897_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Oct 11, 2019","1,794","False",
"Take a page from @goglamorgohomedotcom_ and give your hair some #tlc with #WholeBlends Honey Treasures. Blended with honey, royal jelly, and propolis extract to repair hair and split ends after all the summer fun in the sun.-#ourblend #blendedmakesusbetter #blendedingredients #honey #haircare #hair #instaair #healthyhair #hairgoals",,"https://scontent-iad3-1.cdninstagram.com/vp/ff5f396dddda2603df0382e89ab12069/5E5E91C1/t51.2885-15/e15/70020432_150424146197683_1348614234269727543_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Oct 10, 2019","1,046","False",
"#Funfact: #WholeBlends Smoothing is crafted with sustainably sourced coconuts from Kenya, that are cracked by hand and then cold-pressed to retain the nutrients. The more you know…-#ourblend #blendedmakesusbetter #blendedingredients #coconutoil #coconut #haircare #hair #instaair #healthyhair #hairgoals #shampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/886761fd0f858ec0bfca9acbe7948c49/5E60E2B9/t51.2885-15/fr/e15/s1080x1080/70123755_732734697167333_9096099298230265166_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Oct 9, 2019","948","False",
"In a forever relationship with #Fructis Pure Clean shampoo. Comment 💚 if you love it too!-#hair #shampoo #aloe #vitamine #healthyhair #instahair #hairinspo",,"https://scontent-iad3-1.cdninstagram.com/vp/9876eff27737ef580202bafada63dd35/5E4ADD35/t51.2885-15/fr/e15/s1080x1080/71115773_137054164313147_830926747327901733_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Oct 9, 2019","1,005","False",
"Drop a 🌙 if the first step in your nighttime routine includes Micellar Cleansing Water Waterproof.-#skincare #micellarwater #micellar #beauty #makeup #cleanser",,"https://scontent-iad3-1.cdninstagram.com/vp/2e40184ea9dd8b843957ca302819a11c/5E5977AD/t51.2885-15/fr/e15/s1080x1080/72708023_2362651827380592_1349842827330787631_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Oct 8, 2019","899","False",
"There’s nothing sweeter than a [Color Sensation] California Sunset 🌇 Isn’t it so dreamy?!-#haircolor #cottoncandyhair #haircolor #pinkhair #hairinspo #colorsensation #sunset #cottoncandyskies",,"https://scontent-iad3-1.cdninstagram.com/vp/af8fa777ee95add59157837b1bcddb39/5E553521/t51.2885-15/fr/e15/s1080x1080/70968411_158600941876226_3057688415125454486_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Oct 8, 2019","554","False",
"✨JUST IN✨ Our new Water Rose moisturizers with 🌹 rose water + 💧hyaluronic acid to deeply hydrate skin. Will this duo be a staple in your #shelfie?-#skincare #new #rosewater #roses #micellarwater #beauty #makeup #skincaregoals #healthyskin #breakingnews #newproduct #waterrose",,"https://scontent-iad3-1.cdninstagram.com/vp/5a2b0e14961925927ed68935631b167d/5E4F3DC1/t51.2885-15/fr/e15/s1080x1080/70723887_223165062005803_5715907438539590673_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Oct 7, 2019","2,957","False",
"VOLUME UP⬆️ Soothing on your ears and skin. Comment 🌹 if you are excited to try Water Rose Micellar Water.-#skincare #new #rosewater #roses #micellarwater #beauty #makeup #skincaregoals #healthyskin #breakingnews #oddlysatisfying #waterrose #asmr",,"https://scontent-iad3-1.cdninstagram.com/vp/2b4914ee7531817ee174ae83541376a1/5DC4502F/t50.2886-16/72328078_508679746578974_3229393537054446304_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Oct 7, 2019",,"True","9,624"
"Have you tried our Grow Strong 2-in-1 Cooling for Men yet?🍃Powered by citrus extract + icy menthol✔️Deeply cleans and fortifies hair🌱Vegan✨Psst: Garnier Girls love it too 🙋🏽‍♀️-#upgradeyourstyle #men #menshair #mens #shampoo #mengrooming #fresh",,"https://scontent-iad3-1.cdninstagram.com/vp/44fd47ad24aa98ea2eac8fc7d87479e3/5E3E4A1E/t51.2885-15/fr/e15/s1080x1080/71315080_136170727723186_3965780390102072642_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Oct 6, 2019","672","False",
"No matter your texture, we have curl hero for you! Which one is your fave?1️⃣Curl Sculpt: cream gel2️⃣Curl Shape: gel 3️⃣Curl Construct: mousse-#curls #curlfriends #curlyhair #haircare #hair #instahair #healthyhair #hairgoals",,"https://scontent-iad3-1.cdninstagram.com/vp/fe0f97bd788fb32ed2ec78b891a6fd10/5E59F662/t51.2885-15/fr/e15/s1080x1080/71600199_168794790964969_531704593683065557_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Oct 6, 2019","977","False",
"Here’s a treat for your curls…1️⃣Smoothie- for soft and defined waves2️⃣Jelly- for shaping open waves to curl3️⃣Butter- for intense moisture on coarse hair〰️for up to 24h frizz control-#curls #curlfriends #curlyhair #haircare #hair #instahair #healthyhair #hairgoals",,"https://scontent-iad3-1.cdninstagram.com/vp/04513f88efb27e066cf24920372674f1/5E5AC848/t51.2885-15/fr/e15/p1080x1080/69831757_413069849286469_2044413364226271131_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Oct 5, 2019","1,000","False",
"Would you go moody blue this #fall? We love this chic midnight hue in Color Sensation Out of the blue as a way to transition our hair color this season. -#colorsensation #outoftheblue #bluehair #darkhair #fallhaircolor #haircolor #hairinspo",,"https://scontent-iad3-1.cdninstagram.com/vp/ce41562cf2df5b79a4d1bf160ee617b2/5E5B8F33/t51.2885-15/fr/e15/s1080x1080/71050168_161208851743284_5489895163766642878_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Oct 5, 2019","446","False",
"Pro-Tip: if you have highlights or color your hair blonde, make sure to add Anti-Brass Nourishing treatment purple shampoo in your routine to fight brassiness and keep your hair looking 💯-#blonde #blondes #blondehair #brassyhair #haircolor #antibrass #purpleshampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/09306093958a7d559d792f3a83b12f43/5E4E3AE5/t51.2885-15/fr/e15/s1080x1080/71780089_2518109404895001_6143364488680894979_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Oct 4, 2019","635","False",
"Friday pick: #WholeBlends Legendary Olive with #oliveoil and #olive leaf to nourish very dry hair. Drop a 💚 if this is your blend.-#ourblend #blendedmakesusbetter #blendedingredients #oliveoil #olive #haircare#hair #instaair #healthyhair #hairgoals #shampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/f4437f0ae6d788c6ae078a269c98d851/5E5A8818/t51.2885-15/fr/e15/s1080x1080/70029995_722988304888664_133448111454441274_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Oct 4, 2019","877","False",
"If you are anything like us, sometimes we just want to wash and go! The 🔑  is to apply a small amount of #Fructis Smooth Air Dry to smooth frizz without any heat. Drop a 💚 if you love to rock no fuss air dried hair!-#Fructis #haircare #hair #instahair #hairgoals #shampoo #airdry",,"https://scontent-iad3-1.cdninstagram.com/vp/503ee487194431178a1b336077567b4a/5E5D0A85/t51.2885-15/fr/e15/p1080x1080/70333880_2514542865296860_8944077025373689375_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Oct 3, 2019","682","False",
"Here’s one of our favorite reviews for #Fructis Sleek & Shine: “My current favorite shampoo and conditioner is #SleekandShine ✨ My hair has never been softer and shinier 🙌🏼 “ @MollyJCurley-#haircare #hair #sleekandshine #sleekshot #hairserum #healthyhair #instahair #shampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/46d00841eef6f9bd3300055d117704d2/5E5E2E66/t51.2885-15/e15/69834556_398114480866638_8298086130710808296_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Oct 3, 2019","848","False",
"Did you know you can use our #Fructis Treats as:1️⃣Conditioner2️⃣Hair mask3️⃣Leave-in treatment-#haircare #hair #instaair #healthyhair #hairgoals #hairmask #avocado #banana #papaya #goji #coconut #conditioner #treatment #hairmask",,"https://scontent-iad3-1.cdninstagram.com/vp/e3390d97c27679e705930281e0ec1499/5E4CE5E7/t51.2885-15/fr/e15/s1080x1080/70765382_381005822849220_6941687990806944589_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Oct 2, 2019","1,427","False",
"File this under: the one product you need that does it all 🙌🏼1️⃣Repairs hair2️⃣Tames frizz3️⃣Reduces 50% of breakage4️⃣Detangles5️⃣Seals in moisture6️⃣Nourishes7️⃣Restores softness8️⃣Gives you manageable hair9️⃣Protects against heat, up to 450🔟Instantly strengthens hair-#ourblend #blendedmakesusbetter #blendedingredients #honey #haircare #hair #instaair #healthyhair #hairgoals",,"https://scontent-iad3-1.cdninstagram.com/vp/dac2622f867e430bf3748f5d3069ef7e/5E618983/t51.2885-15/fr/e15/s1080x1080/69951008_501018257145145_6360439457308585233_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Oct 2, 2019","756","False",
"Tis’ the season for everything #pumpkin, cozy sweaters, and #WholeBlends Ginger Recovery (it smells just like #fall in a bottle). Drop your favorite #fall emoji 🎃🍁🍂 if you love this blend!-#ourblend #blendedmakesusbetter #blendedingredients #honey #ginger #instaair #healthyhair #hairgoals #shampoo #conditioner #treatment",,"https://scontent-iad3-1.cdninstagram.com/vp/6aad0f19f396dd3888209fb5dd33ff54/5E4F2F73/t51.2885-15/fr/e15/s1080x1080/70751210_372133990360148_8619187667455118801_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Oct 1, 2019","850","False",
"If you have oily skin, give this #charcoal powered duo a try! We love it because it purifies and detoxifies skin.🖤Black Peel Off Mask🖤Ultra Clean 3-in-1 face wash, scrub, and mask-#skincare #charcoal #charcoalmask #facemask #cleanser",,"https://scontent-iad3-1.cdninstagram.com/vp/b5e166098fbc1d3c91a657ea5fb4d338/5E4459F5/t51.2885-15/fr/e15/s1080x1080/70063867_157286215336191_3976947597145372898_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Oct 1, 2019","1,169","False",
"TREND ALERT: Milk Chocolate hair 🍫 Get the look with Olia 6.0 Light Brown. What color will you be trying this fall?-#haircolor #olia #chocolate #milkchocolate #trend #brunette #lightbrown #brownhair",,"https://scontent-iad3-1.cdninstagram.com/vp/7bdfab3921965e759258d1e2d80be54f/5DC49FAC/t50.2886-16/72473392_412374549475189_8373655072590844901_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Sep 30, 2019",,"True","3,276"
"Fall in a bottle 🍁🍂 Will you be adding #WholeBlends Maple Remedy to your line-up?-#fallishere #fallseason #fallweather #haircare #ourblend #blendedmakesusbetter #blendedingredients #maple #haircare #instaair #healthyhair #hairgoals #shampoo #conditioner",,"https://scontent-iad3-1.cdninstagram.com/vp/1237b6a55e93c03c3c40319aef7a6d5c/5E40111C/t51.2885-15/fr/e15/s1080x1080/70513344_2416143455299035_1699034890901400617_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Sep 30, 2019","872","False",
"If we had to describe #WholeBlends Ginger Recovery in a few words: sweet and spice and everything nice 🍁🍯 How would you describe it?-#ourblend #blendedmakesusbetter #blendedingredients #honey #ginger #instaair #healthyhair #hairgoals #shampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/4b2938e89a4c2e64e005fd8d68816b0c/5E509E6E/t51.2885-15/fr/e15/s1080x1080/70457414_2455825934507254_8431090529164204525_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Sep 29, 2019","996","False",
"Curly Girls⭐️ What’s your favorite #Fructis Treat cocktail? Share your recipe below👇🏼-#CurlTreats #curlyhair #curls #curlyfriends #haircare #hair #instahair #hairinspo #laborday #labordayweekend #weekendvibes",,"https://scontent-iad3-1.cdninstagram.com/vp/b23136eea7bf41ba32838e79f19719e1/5E3EA856/t51.2885-15/fr/e15/s1080x1080/69931265_166441527748315_7872211309979933124_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Sep 29, 2019","1,600","False",
"Whole Blends Miracle Nectar is everything your hair needs in one bottle.1️⃣Repairs hair2️⃣Tames frizz3️⃣Reduces 50% of breakage4️⃣Detangles5️⃣Seals in moisture6️⃣Nourishes7️⃣Restores softness8️⃣Gives you manageable hair9️⃣Protects against heat, up to 450🔟Instantly strengthens hairBlended makes us better-#ourblend #blendedmakesusbetter #blendedingredients #honey #haircare #hair #instaair #healthyhair #hairgoals #wholeblends",,"https://scontent-iad3-1.cdninstagram.com/vp/d4a50071df9e569a29d6204499495e78/5E407067/t51.2885-15/fr/e15/s1080x1080/69686756_736679513442842_8044777036618310437_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Sep 28, 2019","808","False",
"As easy as 1, 2, 3…1️⃣A squeeze of Sleek & Shine Shampoo2️⃣A squeeze of Sleek Shot in-shower styler➡️Tip: 1:1 ratio3️⃣Mix together and apply!-#haircare #hair #sleekandshine #sleekittobelieveit #sleekshot#hairserum #healthyhair #instahair #shampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/39232924b545d587b7120527021b3e6d/5E50CCF0/t51.2885-15/e35/s1080x1080/70789628_862979950769323_324641419110327296_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Sep 28, 2019","843","False",
"Take your pick. Comment with your blend below👇🏼-#ourblend #blendedmakesusbetter #blendedingredients #honey #oliveoil #coconutoil #vanila #apple #ginger #haircare #hair #instaair #healthyhair #hairgoals #shampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/8aa07c31532dbf1d2dd0de2e981b71dd/5E5A3A78/t51.2885-15/fr/e15/s1080x1080/70366669_2426774730751622_8456106036800036328_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Sep 27, 2019","1,920","False",
"Fall weather calls for new #haircare! We love #WholeBlends Oat Delicacy with oat milk and rice cream extracts. This gentle blend is great for normal to fine hair that needs light weight hydration💧.-#ourblend #blendedmakesusbetter #blendedingredients #oat #haircare #hair #instahair #healthyhair #hairgoals #shampoo #conditioner",,"https://scontent-iad3-1.cdninstagram.com/vp/4ca5d5d85f05c146cebc4079d62853e2/5E4C9FAE/t51.2885-15/fr/e15/s1080x1080/70126844_166594104397726_2231812698106447849_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Sep 27, 2019","933","False",
"Roses are pink and violets are blue our NEW Water Rose Collection is here for you. Drop a 🌹 if you are excited to try it. Available online @cvs_beauty-#skincare #new #rosewater #roses #micellarwater #beauty #makeup #skincaregoals #healthyskin",,"https://scontent-iad3-1.cdninstagram.com/vp/61ac028d66e3ded23d9df696d65145c2/5E49350D/t51.2885-15/fr/e15/s1080x1080/69767199_523925171742912_4305207236502810415_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Sep 26, 2019","2,470","False",
"SURPRISE! Our Water Rose collection just got bigger. Introducing…1️⃣Water Rose 24h Moisture Gel for normal to combination skin2️⃣Water Rose 24h Moisture Cream for normal to dry skin🌹With Rose water + 💧Hyaluronic acid 🌱Vegan formula-This duo packs a [moisturizing] punch leaving your skin hydrated and refreshed. Available online @cvs_beauty-➡️PS: follow along our Instagram Stories to learn more!-#skincare #new #rosewater #roses #micellarwater #beauty #makeup #skincaregoals #healthyskin",,"https://scontent-iad3-1.cdninstagram.com/vp/32121aa8c345ffa50551e185cd1a8379/5E5DCDA4/t51.2885-15/fr/e15/s1080x1080/70468236_196507744698352_1445402341336483107_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Sep 26, 2019","1,985","False",
"Facts: we’ll always have a soft spot for Sleek & Shine. Tell us: what’s your first memory with Sleek & Shine?-#haircare #hair #sleekandshine #sleekshot #hairserum #healthyhair #instahair #shampoo #serum #cultfavorite #musthave",,"https://scontent-iad3-1.cdninstagram.com/vp/a02855d5b8f95c6d354a60c92117a7b4/5E633FC4/t51.2885-15/fr/e15/s1080x1080/69882951_152278545839165_9003766929565257458_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Sep 25, 2019","860","False",
"Drop a 💚 if your #shelfie looks like this.-#Fructis #haircare #hair #instahair #hairgoals #shampoo #blowoutstyles #blowdrystyle",,"https://scontent-iad3-1.cdninstagram.com/vp/e33d3459d883d329e55bb9b6aec26b69/5E5E4878/t51.2885-15/fr/e15/s1080x1080/69303879_383999295849479_5185721787916550652_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Sep 24, 2019","928","False",
"""Summer was great, but I am SO ready for fall 🍁. I recently went to my local @walgreens store to pick up some back to school items and couldn’t forget my favorite Whole Blends Shampoo & Conditioner by Garnier 🍂 These products leave my hair feeling so soft and make my haircare routine a lot easier"" @caroldemauro -#ourblend #blendedmakesusbetter #blendedingredients #honey #haircare #hair #instaair #healthyhair #hairgoals #fall #shampoo #conditioner",,"https://scontent-iad3-1.cdninstagram.com/vp/bb106fb2a19508afee95b134c2da0e19/5E412280/t51.2885-15/fr/e15/p1080x1080/70519835_843906582671216_1253403301577875253_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Sep 24, 2019","878","False",
"File this under: fall hair inspo #firstdayoffall. Get the look with Nutrisse Intense Burgundy-#haircolor #color #healthyhair #hairgoals #instahair #hairstyle #hairwaves #hairdye #burgundyhair #fallhair #fallinspo #autumn",,"https://scontent-iad3-1.cdninstagram.com/vp/ba41742613ec831d4ad3da4dc9d21cc7/5E53685A/t51.2885-15/fr/e15/s1080x1080/67504495_155052505563529_1453112120106238564_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Sep 23, 2019","434","False",
"Fall we've been waiting for you 👏🏼 Give us all the #PSL, cozy sweaters, apple cider doughnuts, and #WholeBlends Maple Remedy. Drop a 🍁 if you are excited for fall!-#firstdayoffall #fallishere #fallseason #fallweather #haircare #ourblend #blendedmakesusbetter #blendedingredients #maple #haircare #instaair #healthyhair #hairgoals #shampoo #conditioner #sweaterweather",,"https://scontent-iad3-1.cdninstagram.com/vp/93617394c71e12e86296fc86e2df6011/5E56FBF1/t51.2885-15/fr/e15/s1080x1080/69785527_188509575502895_6688230820404114407_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Sep 23, 2019","1,116","False",
"Sunday scaries creeping in? We’ve heard masking makes everything better😉 Apply Black Peel-Off Mask with charcoal to your T-zone to purify skin and refresh. Drop a 🖤 if you love this mask!-#skincare #skin #facemask #cleanser #scrub #charcoal #charcoalmask",,"https://scontent-iad3-1.cdninstagram.com/vp/cf2ea17fcc72c8fea91dbe2bd8904ffa/5E65011B/t51.2885-15/fr/e15/s1080x1080/69830152_1296181457221344_2318921732795200538_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Sep 22, 2019","1,092","False",
"Beauty rules to live by: Never go to bed with your makeup on! Choose a gentle cleanser like our Micellar Cleansin Water to refresh skin, remove makeup, and impurities. 📸: @collectionofvials -#skincare #micellarwater #micellar #beauty #makeup #cleanser",,"https://scontent-iad3-1.cdninstagram.com/vp/3d4fddb52cc30f3e30b3fb866df46330/5E548584/t51.2885-15/fr/e15/p1080x1080/69386389_671628386654300_4697445443263177814_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Sep 21, 2019","3,367","False",
"We feel you @MsStephWillis, we can’t help but reminisce of those warm #summerdays and perfect hair days. Get her look with Olia 2.11 Platinum Black.-#haircolor #color #healthyhair #hairgoals #instahair #oils #hairstyle #hairwaves #oliaobsessed #olia",,"https://scontent-iad3-1.cdninstagram.com/vp/56093ea7fb8eb203bc31939094b8ae42/5E5B68DA/t51.2885-15/fr/e15/s1080x1080/69659962_757657631313726_2967368037405815548_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Sep 21, 2019","492","False",
"For all the gals out there with fine hair, we have the perfect blend for you! #WholeBlends Oat Delicacy is our go-to for gentle light-weight hydration. Bonus: you’ll love its clean powdery soft fragrance.-#ourblend #blendedmakesusbetter #blendedingredients #oatmilk #haircare #instaair #healthyhair #hairgoals #fall #shampoo #conditioner",,"https://scontent-iad3-1.cdninstagram.com/vp/6639f9f2e0675ab9b94b52838d734e38/5E6222CD/t51.2885-15/fr/e15/s1080x1080/70845858_527838661317641_5940396506646187866_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Sep 20, 2019","1,207","False",
"Drop your favorite flower emoji 🌸 if you love this look! Get the look with Olia Dark Rose Quartz + Olia Medium Royal Amethyst-#oliaobsessed #haircolor #color#hairgoals #instahair #oils #hairstyle #hairdye #pinkhair #pinklovers #purplehair",,"https://scontent-iad3-1.cdninstagram.com/vp/ea76834035fd8bc9675985d3272fe053/5E44314B/t51.2885-15/fr/e15/s1080x1080/70118313_185303662505053_4111972585059975854_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Sep 22, 2019","647","False",
"We are feeling rosy, are you? Drop a 🌹 if you love our Soothing Skincare with rose water.-#skincare #springdays #rosewater #rosemist #facialmist #healthyskin #cleanser #moisturizer",,"https://scontent-iad3-1.cdninstagram.com/vp/c0540e579fc9fb469a1c38fd557c13eb/5E3F6288/t51.2885-15/fr/e15/s1080x1080/71168861_104425497549111_2835590931789951417_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Sep 20, 2019","2,308","False",
"Which Micellar Water are you using tonight?💙Micellar Waterproof to remove waterproof makeup💖Micellar Water All-in-1 to remove makeup and impurities-#skincare #micellarwater #micellar #beauty #makeup #cleanser #skincareroutine",,"https://scontent-iad3-1.cdninstagram.com/vp/f4ff31a58b9fdf08e19d0d8bb1726359/5E5B00E3/t51.2885-15/fr/e15/p1080x1080/70504645_1893918544086696_5825176145993302088_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Sep 19, 2019","1,270","False",
"Whole Blends Smoothing Serum is a keeper in our book✔️Tames frizz✔️Adds shine✔️Smells delish - think of beach + coconuts -#ourblend #blendedmakesusbetter #blendedingredients #coconutoil #coconut #haircare #hair #instaair #healthyhair #hairgoals #serum",,"https://scontent-iad3-1.cdninstagram.com/vp/e24f0024c6d39f0d7fe9fcf4acfdfba0/5E5FA50E/t51.2885-15/fr/e15/s1080x1080/71039602_2989795617911538_5356844144866598172_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Sep 19, 2019","1,120","False",
"Why is @tanyacheban smiling?1️⃣Her blowout took her half the time2️⃣Her blowout is on fleek - smooth and frizz-free3️⃣All of the above-#haircare #hair #sleekandshine #sleekittobelieveit #sleekshot #hairserum #healthyhair #instahair #shampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/94629f760f04a1870cfb990a72822fdb/5E505728/t51.2885-15/fr/e15/p1080x1080/69822571_501598993950142_8778081684899789702_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Sep 18, 2019","698","False",
