"Category","Keyword","Web_Page_URL","Tweet_Website","Author_Name","Author_Web_Page_URL","Tweet_Timestamp","Tweet_Content","Tweet_Image_URL","Tweet_Video_URL","Tweet_Number_of_Likes","Tweet_Number_of_Retweets","Tweet_Number_of_Reviews","Commenter_Name","Commenter_Web_Page_URL","Comment_Timestamp","Comment","Comment_Number_of_Replies","Comment_Number_of_Retweets","Comment_Number_of_Likes","User_Name","User_Web_Page_URL","User_Timestamp","User_Content","User_Number_of_Replies","User_Number_of_Retweets","User_Number_of_Likes"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/faintlyfalling/status/1185460792898084864","Stephen Wilson","https://twitter.com/faintlyfalling","1571470852","Lots of people who think they are good, progressive, inclusive people, would immediately see the unfairness had Rachel raced with their natural hair uncovered and styled in a tight crop. Yet the issue suddenly becomes ""complex"" and requires ""nuance"" when hair dye is involved 2/",,,"562","71","6","Sarah Phillimore","https://twitter.com/SVPhillimore","1571486250","But this is the central, ineffable mystery of the essence that is 'women'. Our pink hair. I keep asking people to tell me what this quality of 'woman' is if gametes and chromosomes are yesterday's news and they never can tell me. So I guess pink hair it is.","1","1","11","Stephen Wilson","https://twitter.com/faintlyfalling","1571486400","Teal also acceptable.","1","1","8"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/faintlyfalling/status/1185460792898084864","Stephen Wilson","https://twitter.com/faintlyfalling","1571470852","Lots of people who think they are good, progressive, inclusive people, would immediately see the unfairness had Rachel raced with their natural hair uncovered and styled in a tight crop. Yet the issue suddenly becomes ""complex"" and requires ""nuance"" when hair dye is involved 2/",,,"562","71","6","Sarah Phillimore","https://twitter.com/SVPhillimore","1571486250","But this is the central, ineffable mystery of the essence that is 'women'. Our pink hair. I keep asking people to tell me what this quality of 'woman' is if gametes and chromosomes are yesterday's news and they never can tell me. So I guess pink hair it is.","1","1","11","Stephen Wilson","https://twitter.com/faintlyfalling","1571486467","Ha!",,,"2"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/faintlyfalling/status/1185460792898084864","Stephen Wilson","https://twitter.com/faintlyfalling","1571470852","Lots of people who think they are good, progressive, inclusive people, would immediately see the unfairness had Rachel raced with their natural hair uncovered and styled in a tight crop. Yet the issue suddenly becomes ""complex"" and requires ""nuance"" when hair dye is involved 2/",,,"562","71","6","Albatross  🏴󠁧󠁢󠁳󠁣󠁴󠁿","https://twitter.com/Albatrossbyname","1571599070","Can I steal a woman's award from her now,  thanks I deserve this!pic.twitter.com/b1lX7K7aQP","0","0","1","Stephen Wilson","https://twitter.com/faintlyfalling","1571486467","Ha!",,,"2"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/billsully22/status/1185427548269879296","Bill Sullivan","https://twitter.com/billsully22","1571462926","2 days before the election the Star is concerned that PMJT may be dyeing his hair.@TorontoStar  this is your story? Andrew scheer blatantly lies, you go with hair dye.Outrageous, pathetic",,,"79","39","6","Canadian 10 Gen","https://twitter.com/10Canadian","1571521662","I dye my hair and people still like me. What is Scheer’s problem.","0","0","2",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/billsully22/status/1185427548269879296","Bill Sullivan","https://twitter.com/billsully22","1571462926","2 days before the election the Star is concerned that PMJT may be dyeing his hair.@TorontoStar  this is your story? Andrew scheer blatantly lies, you go with hair dye.Outrageous, pathetic",,,"79","39","6","patlobo","https://twitter.com/patricklobo01","1571495699","The Conservatives gave him an image that he has to live up to. Notice the hair ads have gone and now they just make stuff up to discredit his fantastic work to turn our economy around.","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/billsully22/status/1185427548269879296","Bill Sullivan","https://twitter.com/billsully22","1571462926","2 days before the election the Star is concerned that PMJT may be dyeing his hair.@TorontoStar  this is your story? Andrew scheer blatantly lies, you go with hair dye.Outrageous, pathetic",,,"79","39","6","donna flick","https://twitter.com/Fujikatsan","1571504769","You said it, Bill!!","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/billsully22/status/1185427548269879296","Bill Sullivan","https://twitter.com/billsully22","1571462926","2 days before the election the Star is concerned that PMJT may be dyeing his hair.@TorontoStar  this is your story? Andrew scheer blatantly lies, you go with hair dye.Outrageous, pathetic",,,"79","39","6","donna flick","https://twitter.com/Fujikatsan","1571504814","I'm not going to buy the paper today, if it's that boring and uninteresting and stupid!","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/billsully22/status/1185427548269879296","Bill Sullivan","https://twitter.com/billsully22","1571462926","2 days before the election the Star is concerned that PMJT may be dyeing his hair.@TorontoStar  this is your story? Andrew scheer blatantly lies, you go with hair dye.Outrageous, pathetic",,,"79","39","6"," 🤹‍♀️Mylène 🍁","https://twitter.com/CopperBronzed","1571517094","Like I've said too many times re #CDNmedia ⇩pic.twitter.com/qxJknEfiJP","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/gaysexhaver666/status/1185322096244776968","ᴠɪᴄᴛᴏʀ","https://twitter.com/gaysexhaver666","1571437784","thank you if ur not gonna do yourself a shitty hair dye job, glue flour to your face and go sing about sucking some vampire dick at church then i dont wanna hear anything about it being a ""gerard way makeup tutorial"" https://twitter.com/cosmicgerardway/status/1185216115787497472 …",,,"94","12","1"," 🦇","https://twitter.com/cosmicgerardway","1571466009","SKMDJNHBF","0","0","2",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/limecrime/status/1185269317228793860","Lime Crime","https://twitter.com/limecrime","1571425201","When your hair color matches perfectly with your #LOTD! @serinabinah wearing:  Valentine Unicorn Hair Dye  Fire Bird Velvetines Lip Liner Brownie Bushy Brow Precision Pen 25% OFF SITEWIDE!CODE: YAY25  pic.twitter.com/hTHi2vlxF7","https://pbs.twimg.com/media/EG4DcJrUYAAnXy4.jpg",,"35","3","1",,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/wonhostiddys/status/1185264078345900038","1hoe to protect wonho","https://twitter.com/wonhostiddys","1571423952","nothing will ever get hotter than sweaty wonho and his dripping red hair dye. pic.twitter.com/lDeAzFl5MD","https://pbs.twimg.com/media/EHLnZVdWoAUOiCO.jpghttps://pbs.twimg.com/media/EHLnZVpXUAA9ZMx.jpg",,"351","106","3","1hoe to protect wonho","https://twitter.com/wonhostiddys","1571424030","i said what i said.","0","0","6",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/wonhostiddys/status/1185264078345900038","1hoe to protect wonho","https://twitter.com/wonhostiddys","1571423952","nothing will ever get hotter than sweaty wonho and his dripping red hair dye. pic.twitter.com/lDeAzFl5MD","https://pbs.twimg.com/media/EHLnZVdWoAUOiCO.jpghttps://pbs.twimg.com/media/EHLnZVpXUAA9ZMx.jpg",,"351","106","3","Angel","https://twitter.com/AngelMonbebe93","1571431470","Yeah, only Wonho can make hair dye running down your face look sexy.","0","0","3",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/wonhostiddys/status/1185264078345900038","1hoe to protect wonho","https://twitter.com/wonhostiddys","1571423952","nothing will ever get hotter than sweaty wonho and his dripping red hair dye. pic.twitter.com/lDeAzFl5MD","https://pbs.twimg.com/media/EHLnZVdWoAUOiCO.jpghttps://pbs.twimg.com/media/EHLnZVpXUAA9ZMx.jpg",,"351","106","3","Mariah 💙Wonho |VAV  🧪 POISON|","https://twitter.com/Kpopandscrubs","1571457010","pic.twitter.com/17IZpqFwdb","0","0","2",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/WCWedin/status/1185219579892682753","Ibby","https://twitter.com/WCWedin","1571413342","Colored tights are just hair dye for teachers.",,,"198","14","3","Ibby","https://twitter.com/WCWedin","1571413376","Yes, this is a personal attack. Yes, I am the target.","1","0","19",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/WCWedin/status/1185219579892682753","Ibby","https://twitter.com/WCWedin","1571413342","Colored tights are just hair dye for teachers.",,,"198","14","3","Amy","https://twitter.com/Amy53542087","1571430782","I was confused at first thinking ""why would someone dye their tights?""https://cdn.discordapp.com/emojis/350785335208181772.png?v=1 …","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/WCWedin/status/1185219579892682753","Ibby","https://twitter.com/WCWedin","1571413342","Colored tights are just hair dye for teachers.",,,"198","14","3","It Me Polly","https://twitter.com/MonochromeAdvic","1571413984","I'm hurt.","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/worIdsbestidoIs/status/1185213912893009920","worlds best people","https://twitter.com/worIdsbestidoIs","1571411991","that dino shinee guy that gets really happy over pink hair dye",,,"3.3K","1.3K","53","𝐜𝐡𝐚𝐧𝐞𝐥 ( ˘ ³˘) ♥","https://twitter.com/mangoominho","1571421724","pink haired jjong is the bestpic.twitter.com/kUAL4V3dWO","1","22","149","𝐜𝐡𝐚𝐧𝐞𝐥 ( ˘ ³˘) ♥","https://twitter.com/mangoominho","1571488534","omg this low-key blew up, shawols + flamers follow mepic.twitter.com/IuP968Mnsa","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/worIdsbestidoIs/status/1185213912893009920","worlds best people","https://twitter.com/worIdsbestidoIs","1571411991","that dino shinee guy that gets really happy over pink hair dye",,,"3.3K","1.3K","53"," 🍂Fallin’ for 5HINee 🍂","https://twitter.com/5Taeminnie91","1571426222","The bestest boypic.twitter.com/PzX0u78qTR","0","7","101","𝐜𝐡𝐚𝐧𝐞𝐥 ( ˘ ³˘) ♥","https://twitter.com/mangoominho","1571488534","omg this low-key blew up, shawols + flamers follow mepic.twitter.com/IuP968Mnsa","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/worIdsbestidoIs/status/1185213912893009920","worlds best people","https://twitter.com/worIdsbestidoIs","1571411991","that dino shinee guy that gets really happy over pink hair dye",,,"3.3K","1.3K","53","• KÄI • 94 days","https://twitter.com/ninibe4r","1571417064","JJONGpic.twitter.com/hkxbhWToTd","1","15","101","em | thom yorke's lazy eye","https://twitter.com/vantejjong","1571758830","my baby",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/worIdsbestidoIs/status/1185213912893009920","worlds best people","https://twitter.com/worIdsbestidoIs","1571411991","that dino shinee guy that gets really happy over pink hair dye",,,"3.3K","1.3K","53","Shay |  💫Shawol 💗","https://twitter.com/ShawanaMayne","1571422632","Yes our pink hair Jjong pic.twitter.com/vKphHDaywH","0","4","80","em | thom yorke's lazy eye","https://twitter.com/vantejjong","1571758830","my baby",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/worIdsbestidoIs/status/1185213912893009920","worlds best people","https://twitter.com/worIdsbestidoIs","1571411991","that dino shinee guy that gets really happy over pink hair dye",,,"3.3K","1.3K","53","blue// MCR IS BACK","https://twitter.com/blueistt","1571434002","yespic.twitter.com/2ZFsnXm4wB","0","4","61",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/worIdsbestidoIs/status/1185213912893009920","worlds best people","https://twitter.com/worIdsbestidoIs","1571411991","that dino shinee guy that gets really happy over pink hair dye",,,"3.3K","1.3K","53","Jinkibread","https://twitter.com/jinkibread","1571437926","pic.twitter.com/5VwKC6jYH3","0","1","49",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/worIdsbestidoIs/status/1185213912893009920","worlds best people","https://twitter.com/worIdsbestidoIs","1571411991","that dino shinee guy that gets really happy over pink hair dye",,,"3.3K","1.3K","53","WONHO WE LOVE YOU! 💖 💜 💙(loving jjong always)","https://twitter.com/writerthespian","1571438344","Perfect boypic.twitter.com/DrRvSFVAb4","0","2","40",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/worIdsbestidoIs/status/1185213912893009920","worlds best people","https://twitter.com/worIdsbestidoIs","1571411991","that dino shinee guy that gets really happy over pink hair dye",,,"3.3K","1.3K","53","REIGN  🌹","https://twitter.com/aeggicheese","1571448839","Jjong ♡pic.twitter.com/7eIckFsAlQ","0","1","65",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/lizisgames/status/1185070571693887488"," 💙Janet, the Lizbian 💜","https://twitter.com/lizisgames","1571377816","when you mix manic energy with hair dye pic.twitter.com/T4XbSiP1Tr",,"https://twitter.com/i/videos/1185070571693887488?embed_source=facebook","96","5","10","not mae","https://twitter.com/bunnysay_ot","1571378762","I’m gonna straighten your hair bb","1","0","2"," 💙Janet, the Lizbian 💜","https://twitter.com/lizisgames","1571378791","just you try","1",,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/lizisgames/status/1185070571693887488"," 💙Janet, the Lizbian 💜","https://twitter.com/lizisgames","1571377816","when you mix manic energy with hair dye pic.twitter.com/T4XbSiP1Tr",,"https://twitter.com/i/videos/1185070571693887488?embed_source=facebook","96","5","10","not mae","https://twitter.com/bunnysay_ot","1571378762","I’m gonna straighten your hair bb","1","0","2","not mae","https://twitter.com/bunnysay_ot","1571378812","But it would be so cute","1",,"2"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/lizisgames/status/1185070571693887488"," 💙Janet, the Lizbian 💜","https://twitter.com/lizisgames","1571377816","when you mix manic energy with hair dye pic.twitter.com/T4XbSiP1Tr",,"https://twitter.com/i/videos/1185070571693887488?embed_source=facebook","96","5","10","not mae","https://twitter.com/bunnysay_ot","1571378762","I’m gonna straighten your hair bb","1","0","2"," 💙Janet, the Lizbian 💜","https://twitter.com/lizisgames","1571378837","ok ok do it",,,"1"
